2024-12-28 18:22:27,855 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:22:27,861 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:22:27,862 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:22:27,876 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:22:27,884 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:22:27,885 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:22:27,893 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:22:27,895 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:22:27,895 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:22:27,903 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:22:32,453 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:22:32,454 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:23:59,744 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:23:59,750 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:23:59,750 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:24:08,290 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:24:15,967 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:24:15,968 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:24:22,223 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:24:28,634 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:24:28,634 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:24:55,801 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:24:55,806 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:24:55,806 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:25:03,498 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:25:10,247 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:25:10,254 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:25:17,312 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:25:22,954 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:25:22,954 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:25:31,196 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:25:41,343 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:25:41,350 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:25:51,191 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:25:54,204 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2024-12-28 18:25:54,204 INFO    MainThread:130 [wandb_init.py:_pause_backend():439] pausing backend
2024-12-28 18:26:43,190 INFO    MainThread:130 [wandb_init.py:_resume_backend():444] resuming backend
2024-12-28 18:26:43,196 INFO    MainThread:130 [jupyter.py:save_ipynb():386] not saving jupyter notebook
